"user_id","gender","first","last","electronics","nonelectronics","home","sports","clothes","health","books","digital","toys","subscribe","city"
16290,"F",27,5,46,311,2,1,0,0,0,0,1,"no","Manchester"
15121,"M",27,9,43,238,1,1,0,1,1,0,0,"no","Manchester"
16257,"M",13,3,42,288,1,2,1,0,0,0,0,"no","London"
12634,"F",1,1,15,215,1,0,0,0,0,0,0,"no","London"
15954,"F",15,7,23,25,2,0,0,0,0,0,0,"no","London"
16884,"F",9,9,15,91,0,0,0,1,0,0,0,"no","London"
17740,"F",7,3,25,234,1,0,1,0,0,0,0,"no","Glasgow"
13564,"M",5,5,15,11,0,0,0,0,0,1,0,"no","London"
14082,"F",63,5,123,64,2,1,3,1,1,2,1,"no","Glasgow"
18142,"M",37,13,57,101,1,0,1,1,0,2,0,"no","Glasgow"
12969,"F",19,13,28,150,1,0,0,0,0,1,0,"no","London"
17828,"F",29,29,15,145,0,0,0,0,0,1,0,"no","Glasgow"
14297,"F",35,31,27,120,0,0,1,0,1,0,0,"no","London"
13236,"M",3,3,15,71,1,0,0,0,0,0,0,"no","London"
17433,"F",47,15,77,57,2,2,1,0,0,2,0,"no","Birmingham"
19059,"F",27,13,46,235,2,1,0,0,0,0,1,"no","Birmingham"
14229,"F",13,11,26,125,0,0,0,2,0,0,0,"no","Glasgow"
17664,"M",61,15,90,64,3,0,2,0,1,1,1,"no","London"
10759,"F",3,3,15,193,0,0,1,0,0,0,0,"no","Manchester"
10448,"F",1,1,15,103,1,0,0,0,0,0,0,"no","Manchester"
19762,"F",9,9,15,211,1,0,0,0,0,0,0,"no","Glasgow"
13077,"M",17,11,26,124,0,0,0,2,0,0,0,"no","Birmingham"
13782,"F",17,1,68,156,2,1,1,0,1,0,1,"no","Glasgow"
13963,"M",21,9,59,61,0,1,2,0,1,1,0,"no","Glasgow"
11485,"F",33,29,26,188,0,0,1,1,0,0,0,"no","London"
19708,"M",7,3,29,207,0,0,1,0,0,0,1,"no","London"
16436,"M",41,7,94,165,1,0,1,3,1,1,1,"no","Bristol"
19148,"F",9,9,15,276,0,0,1,0,0,0,0,"no","sheffield"
13007,"F",21,15,26,56,0,1,0,1,0,0,0,"no","London"
13269,"F",7,7,15,209,0,0,1,0,0,0,0,"no","Glasgow"
13840,"F",17,11,25,7,0,0,2,0,0,0,0,"no","sheffield"
12668,"F",31,31,15,186,1,0,0,0,0,0,0,"no","Bristol"
13810,"F",21,15,26,13,1,0,0,1,0,0,0,"no","Glasgow"
10020,"F",13,11,25,276,0,1,1,0,0,0,0,"no","Birmingham"
10165,"F",7,3,28,230,0,1,0,0,0,1,0,"no","London"
12848,"M",77,31,89,190,3,0,1,2,1,0,1,"no","Glasgow"
13067,"M",33,31,26,132,0,0,1,1,0,0,0,"no","London"
19896,"F",13,13,15,12,0,0,0,1,0,0,0,"no","Birmingham"
17532,"F",23,23,15,172,0,0,0,1,0,0,0,"no","Liverpool"
11785,"F",33,29,29,149,0,0,1,0,0,0,1,"no","London"
18051,"F",55,9,84,229,2,1,3,0,2,0,0,"no","Glasgow"
13687,"F",3,3,15,173,0,0,1,0,0,0,0,"no","Bristol"
11774,"F",31,11,104,265,2,0,2,2,1,1,1,"no","London"
18986,"F",17,11,23,178,2,0,0,0,0,0,0,"no","Birmingham"
19532,"F",13,13,15,291,1,0,0,0,0,0,0,"no","London"
12492,"F",37,17,78,326,1,1,4,1,0,0,0,"no","London"
17025,"M",45,9,118,278,3,1,5,1,0,0,1,"no","London"
10264,"F",13,13,15,219,0,1,0,0,0,0,0,"no","Bristol"
16180,"F",35,33,27,254,0,0,1,0,1,0,0,"no","sheffield"
16125,"M",35,29,27,192,0,1,0,0,1,0,0,"no","London"
16306,"F",17,13,25,85,1,0,1,0,0,0,0,"no","Birmingham"
14032,"F",13,13,15,91,0,0,0,1,0,0,0,"no","London"
12430,"M",51,29,55,49,0,1,3,1,0,0,0,"no","Glasgow"
16408,"F",17,17,15,234,0,0,1,0,0,0,0,"no","London"
11091,"F",9,9,15,15,0,0,1,0,0,0,0,"no","London"
17283,"M",35,27,33,121,2,0,1,0,0,0,0,"no","London"
15227,"F",1,1,15,51,0,0,0,1,0,0,0,"no","London"
17822,"F",33,15,69,191,3,0,0,0,2,0,1,"no","London"
19779,"M",31,3,58,291,2,0,1,1,0,0,1,"no","sheffield"
10711,"F",7,1,29,215,0,0,0,1,0,0,1,"no","Glasgow"
12732,"F",17,15,28,172,0,0,0,0,1,1,0,"no","London"
13229,"F",3,3,15,159,0,0,1,0,0,0,0,"no","Birmingham"
17675,"M",29,11,63,130,0,1,0,1,0,0,3,"no","Liverpool"
19752,"F",17,9,28,35,1,0,0,0,0,1,0,"no","London"
16815,"M",31,11,115,274,3,0,2,1,1,3,0,"no","Birmingham"
10099,"F",19,11,28,246,1,0,0,0,0,1,0,"no","Birmingham"
13157,"M",15,13,29,4,1,0,0,0,0,0,1,"no","Birmingham"
18502,"F",19,9,38,149,0,1,1,0,0,1,0,"no","Liverpool"
15321,"M",71,33,124,162,1,2,5,1,0,1,1,"no","London"
19595,"F",15,11,26,136,1,0,0,1,0,0,0,"no","London"
15826,"F",23,23,15,10,1,0,0,0,0,0,0,"no","London"
14068,"F",23,15,26,187,0,0,1,1,0,0,0,"no","Birmingham"
13341,"M",11,11,15,92,1,0,0,0,0,0,0,"no","London"
17097,"F",55,15,89,89,1,1,3,1,1,0,1,"no","Birmingham"
16215,"F",29,27,29,62,0,0,1,0,0,0,1,"no","London"
18511,"F",13,7,24,192,0,2,0,0,0,0,0,"no","Manchester"
13477,"M",19,15,25,248,1,0,1,0,0,0,0,"no","London"
13036,"F",1,1,15,95,0,0,1,0,0,0,0,"no","Birmingham"
17587,"M",65,1,133,108,3,3,1,2,2,1,0,"no","Bristol"
11291,"M",75,11,124,161,2,1,3,2,0,0,3,"no","Birmingham"
19403,"F",17,15,27,4,0,0,0,0,2,0,0,"no","London"
19115,"F",15,11,27,245,0,0,0,1,1,0,0,"no","London"
11218,"F",11,11,15,266,0,0,0,1,0,0,0,"no","London"
17906,"M",5,5,15,229,0,0,0,0,1,0,0,"no","Birmingham"
14777,"M",27,13,64,241,0,0,4,0,0,0,1,"no","London"
11771,"M",59,3,105,134,5,1,2,2,0,0,0,"no","Glasgow"
14227,"F",13,13,15,189,1,0,0,0,0,0,0,"no","London"
13580,"F",9,9,15,19,1,0,0,0,0,0,0,"no","London"
16530,"F",39,9,85,199,1,0,1,1,0,1,3,"no","London"
13859,"M",19,9,48,43,1,0,0,2,0,0,1,"no","London"
15060,"F",15,15,15,103,1,0,0,0,0,0,0,"no","London"
13187,"F",19,19,15,137,0,0,1,0,0,0,0,"no","Liverpool"
18754,"F",63,1,134,274,0,1,4,1,1,0,4,"no","Birmingham"
17058,"M",41,5,111,64,4,1,2,2,0,0,1,"no","London"
16419,"F",17,11,34,230,2,0,0,1,0,0,0,"no","London"
15090,"F",59,7,140,252,1,2,4,0,1,0,4,"no","London"
14566,"F",21,21,15,295,1,0,0,0,0,0,0,"no","Liverpool"
14165,"F",21,13,48,28,2,0,0,0,1,1,0,"no","London"
14682,"F",37,29,35,137,2,0,0,0,1,0,0,"no","London"
13490,"M",17,13,29,91,0,0,0,0,0,0,2,"no","London"
16458,"F",9,9,15,258,0,0,1,0,0,0,0,"no","London"
12658,"F",7,7,15,1,0,0,1,0,0,0,0,"no","Birmingham"
14715,"F",11,11,15,282,1,0,0,0,0,0,0,"no","London"
14319,"F",15,15,15,142,0,0,0,1,0,0,0,"no","Birmingham"
15563,"F",17,17,15,8,1,0,0,0,0,0,0,"no","Manchester"
18752,"M",15,11,29,225,0,1,0,0,0,0,1,"no","London"
10122,"M",13,9,27,78,0,0,0,0,2,0,0,"no","Birmingham"
10709,"F",13,3,31,18,3,0,0,0,0,0,0,"no","London"
16414,"M",17,15,25,69,0,0,2,0,0,0,0,"no","London"
14327,"F",43,35,27,181,0,1,0,0,1,0,0,"no","London"
17549,"F",27,25,29,28,0,0,0,0,0,0,2,"no","London"
14330,"M",13,3,33,231,2,0,1,0,0,0,0,"no","Bristol"
11330,"F",13,7,29,183,0,1,0,0,0,0,1,"no","Glasgow"
14878,"F",5,5,15,276,1,0,0,0,0,0,0,"no","Manchester"
14111,"F",49,23,109,330,2,1,5,1,0,1,0,"no","Bristol"
19222,"F",7,7,15,266,1,0,0,0,0,0,0,"no","London"
11874,"F",47,3,123,339,2,1,5,1,0,1,1,"no","London"
12317,"M",39,31,28,155,1,0,0,0,0,1,0,"no","Manchester"
13598,"F",19,11,28,97,0,0,1,0,0,1,0,"no","Birmingham"
12871,"F",47,13,102,84,2,2,2,0,0,1,2,"no","London"
14285,"M",49,15,137,227,1,4,5,0,0,1,1,"no","Glasgow"
15487,"M",1,1,15,51,0,0,0,1,0,0,0,"no","London"
14555,"F",19,19,15,36,0,0,1,0,0,0,0,"no","London"
13934,"F",19,5,37,221,1,0,0,0,0,0,2,"no","Manchester"
15998,"F",5,5,15,66,1,0,0,0,0,0,0,"no","Liverpool"
17000,"F",21,11,49,62,1,0,0,0,1,0,2,"no","Birmingham"
13624,"M",33,21,56,306,1,0,3,0,0,1,0,"no","London"
18484,"F",69,11,145,135,0,1,6,0,2,0,3,"no","Birmingham"
10011,"F",7,5,25,269,0,1,1,0,0,0,0,"no","London"
13660,"F",35,31,24,29,1,1,0,0,0,0,0,"no","Glasgow"
12893,"M",71,13,121,69,0,0,4,2,0,2,2,"no","London"
15206,"F",29,25,25,258,0,1,1,0,0,0,0,"no","London"
11020,"F",17,13,29,168,0,0,1,0,0,0,1,"no","Liverpool"
11916,"F",31,29,25,185,1,0,1,0,0,0,0,"no","Birmingham"
13785,"F",23,17,29,54,1,0,0,0,0,0,1,"no","London"
11271,"F",17,11,29,28,1,0,0,0,0,0,1,"no","Bristol"
15108,"F",3,3,15,43,0,0,1,0,0,0,0,"no","Bristol"
17459,"F",13,13,15,185,1,0,0,0,0,0,0,"no","Bristol"
14479,"M",23,23,15,8,0,0,0,0,0,1,0,"no","London"
10778,"M",9,9,15,247,0,0,0,0,0,0,1,"no","Birmingham"
19702,"F",15,15,15,270,0,0,1,0,0,0,0,"no","London"
13323,"M",17,17,15,210,1,0,0,0,0,0,0,"no","London"
13327,"M",7,1,28,145,1,0,0,0,0,1,0,"no","London"
16506,"F",15,9,25,193,1,0,1,0,0,0,0,"no","Glasgow"
10066,"M",17,7,39,84,0,0,1,0,0,0,2,"no","sheffield"
11733,"F",21,21,15,98,1,0,0,0,0,0,0,"no","London"
12205,"M",15,13,24,182,1,1,0,0,0,0,0,"no","sheffield"
16579,"F",13,13,15,105,0,0,1,0,0,0,0,"no","Birmingham"
14460,"F",1,1,15,43,1,0,0,0,0,0,0,"no","Glasgow"
13639,"F",23,15,29,187,0,0,0,0,0,1,1,"no","London"
17320,"F",49,5,124,331,2,2,3,0,1,0,3,"no","Liverpool"
12566,"F",61,15,95,197,0,1,2,1,2,2,0,"no","Birmingham"
12078,"F",13,13,15,201,0,0,0,1,0,0,0,"no","Birmingham"
16141,"F",13,7,28,126,0,0,1,0,0,1,0,"no","London"
13797,"M",15,7,26,279,0,0,1,1,0,0,0,"no","Glasgow"
10892,"M",21,11,44,194,2,1,0,0,1,0,0,"no","sheffield"
11219,"M",15,11,29,127,0,0,0,0,0,1,1,"no","London"
19312,"F",31,31,15,3,0,0,0,1,0,0,0,"no","Birmingham"
14221,"F",13,13,15,60,0,0,0,0,1,0,0,"no","Glasgow"
10075,"M",39,13,76,172,1,0,4,1,1,0,0,"no","London"
14844,"F",13,13,15,116,0,1,0,0,0,0,0,"no","Manchester"
19142,"F",31,9,97,145,2,1,3,1,1,0,1,"no","Birmingham"
19283,"F",29,23,25,202,1,0,1,0,0,0,0,"no","London"
11121,"F",3,3,15,107,0,0,0,0,0,0,1,"no","Birmingham"
17032,"F",13,13,15,44,0,0,1,0,0,0,0,"no","Birmingham"
19572,"F",25,23,29,295,0,0,0,1,0,0,1,"no","Birmingham"
10138,"F",55,27,85,209,1,0,2,1,0,1,2,"no","Bristol"
15578,"F",3,3,15,130,0,0,0,0,1,0,0,"no","sheffield"
12908,"F",19,1,74,249,2,0,4,0,0,1,0,"no","Glasgow"
18696,"F",23,23,15,190,0,0,1,0,0,0,0,"no","Birmingham"
12453,"M",59,25,125,160,2,1,2,1,0,3,2,"no","London"
12776,"F",57,25,71,150,2,1,0,0,1,1,1,"no","Glasgow"
16507,"M",31,27,27,277,0,0,1,0,1,0,0,"no","Bristol"
16303,"M",15,15,15,289,0,0,0,0,1,0,0,"no","London"
19966,"M",9,3,24,174,0,2,0,0,0,0,0,"no","London"
13085,"M",21,15,26,291,1,0,0,1,0,0,0,"no","London"
14901,"F",13,5,25,105,1,0,1,0,0,0,0,"no","Manchester"
19933,"F",39,33,26,283,0,1,0,1,0,0,0,"no","Liverpool"
11024,"M",17,11,26,123,0,0,1,1,0,0,0,"no","Liverpool"
16838,"F",21,15,27,56,1,0,0,0,1,0,0,"no","London"
19260,"F",9,9,15,148,1,0,0,0,0,0,0,"no","London"
11052,"F",11,11,15,226,0,0,0,1,0,0,0,"no","Glasgow"
15964,"F",5,5,15,229,0,1,0,0,0,0,0,"no","London"
14427,"F",45,3,87,303,0,3,3,0,2,0,0,"no","Bristol"
16874,"F",19,19,15,62,0,0,0,0,1,0,0,"no","Glasgow"
19282,"F",15,15,15,188,0,1,0,0,0,0,0,"no","London"
16958,"F",11,11,15,94,0,0,1,0,0,0,0,"no","Bristol"
18407,"M",9,1,29,116,0,1,0,0,0,0,1,"no","London"
14176,"F",51,21,101,187,2,1,3,0,0,1,2,"no","London"
17216,"M",13,1,32,49,1,1,0,0,0,1,0,"no","sheffield"
13915,"F",17,17,15,68,1,0,0,0,0,0,0,"no","Manchester"
19496,"M",29,15,56,262,2,1,0,1,0,1,0,"no","Birmingham"
18448,"F",39,9,97,185,1,0,2,0,0,2,3,"no","London"
13462,"F",9,9,15,209,0,0,0,0,0,1,0,"no","Glasgow"
17620,"F",19,15,25,81,0,0,2,0,0,0,0,"no","London"
12239,"F",5,5,15,162,0,0,0,1,0,0,0,"no","sheffield"
16381,"F",3,3,15,83,0,0,1,0,0,0,0,"no","Liverpool"
10153,"F",23,5,36,218,0,0,1,1,0,1,0,"no","London"
18747,"F",13,5,28,2,0,1,0,0,0,1,0,"no","London"
17973,"F",37,11,82,217,1,2,1,0,1,0,2,"no","London"
14224,"F",43,29,41,89,1,0,0,0,1,0,1,"no","London"
18204,"M",41,13,72,19,1,1,1,1,0,1,1,"no","London"
17578,"M",23,15,28,242,0,0,0,0,1,1,0,"no","Birmingham"
16735,"M",59,17,143,231,5,1,0,0,2,1,3,"no","Birmingham"
18196,"F",13,9,25,251,1,0,1,0,0,0,0,"no","Glasgow"
17076,"M",45,29,71,200,0,1,2,1,1,0,1,"no","Birmingham"
16676,"F",19,1,100,215,1,0,1,1,0,1,4,"no","Manchester"
17115,"F",45,27,73,37,2,0,3,2,0,0,0,"no","London"
18510,"M",15,7,26,177,0,0,1,1,0,0,0,"no","Birmingham"
15433,"F",67,29,121,152,2,2,3,1,0,1,2,"no","London"
14552,"M",21,15,34,251,2,0,0,1,0,0,0,"no","London"
10024,"F",5,1,29,85,0,0,0,0,0,1,1,"no","London"
13099,"M",51,33,82,166,4,0,0,1,1,1,0,"no","Birmingham"
13163,"F",19,11,27,210,1,0,0,0,1,0,0,"no","Liverpool"
16255,"M",13,13,15,162,0,0,0,1,0,0,0,"no","London"
13429,"F",29,9,72,22,2,1,0,0,0,2,1,"no","Glasgow"
16500,"M",21,15,26,140,0,0,1,1,0,0,0,"no","London"
17583,"F",13,9,25,52,1,0,1,0,0,0,0,"no","London"
10048,"M",83,29,126,321,3,0,2,2,0,3,1,"no","Birmingham"
10285,"M",25,15,63,238,0,0,1,2,0,1,1,"no","Liverpool"
10201,"F",1,1,15,42,0,0,0,0,0,0,1,"no","Manchester"
14308,"F",31,15,36,136,0,0,2,1,0,0,0,"no","sheffield"
17827,"F",27,15,50,179,0,1,1,0,1,0,1,"no","London"
18611,"M",43,15,81,229,2,1,4,1,0,0,0,"no","London"
18746,"F",11,11,15,216,0,1,0,0,0,0,0,"no","Manchester"
13488,"M",49,9,101,87,1,1,2,3,0,1,1,"no","London"
19793,"F",13,13,15,273,0,0,0,0,0,1,0,"no","London"
16421,"F",37,35,27,140,0,0,0,0,2,0,0,"no","Birmingham"
11346,"M",43,15,58,36,1,0,1,2,0,0,1,"no","London"
15437,"M",19,13,29,24,0,0,1,0,0,0,1,"no","London"
14762,"F",39,19,86,214,0,1,2,0,1,2,1,"no","sheffield"
14014,"F",9,9,15,269,0,0,1,0,0,0,0,"no","London"
12193,"F",9,1,29,279,0,0,1,0,0,0,1,"no","Birmingham"
12310,"M",59,7,131,167,2,2,3,2,0,2,1,"no","sheffield"
19502,"F",27,9,45,139,1,0,3,0,0,0,0,"no","Birmingham"
14184,"F",13,13,15,283,0,0,0,0,0,0,1,"no","Birmingham"
11580,"F",21,7,51,110,0,0,1,0,1,0,2,"no","London"
16923,"F",7,7,15,138,0,0,0,0,0,1,0,"no","sheffield"
18327,"F",1,1,15,33,0,0,0,0,0,0,1,"no","London"
13554,"M",7,7,15,217,1,0,0,0,0,0,0,"no","London"
18303,"F",13,13,15,27,0,0,1,0,0,0,0,"no","Bristol"
13814,"F",5,5,15,94,0,0,0,0,0,0,1,"no","Glasgow"
18059,"M",77,13,129,250,2,2,0,1,0,3,3,"no","Manchester"
10333,"F",33,29,25,255,0,1,1,0,0,0,0,"no","London"
18742,"M",81,15,138,239,1,4,1,3,1,1,1,"no","London"
13032,"M",27,15,65,313,2,0,2,2,0,0,0,"no","Glasgow"
17105,"F",21,21,15,44,0,0,0,0,0,0,1,"no","London"
17238,"M",41,3,106,155,4,1,3,0,0,0,2,"no","Birmingham"
16572,"F",17,13,29,100,0,0,0,0,0,1,1,"no","London"
19154,"M",15,5,61,171,0,1,2,0,0,1,1,"no","Glasgow"
13015,"M",23,23,15,164,0,0,0,1,0,0,0,"no","Bristol"
19493,"M",37,13,122,167,2,0,3,2,3,1,0,"no","London"
10010,"F",11,11,15,108,0,1,0,0,0,0,0,"no","sheffield"
16229,"F",19,19,15,187,0,0,0,1,0,0,0,"no","London"
17651,"F",19,11,25,195,1,0,1,0,0,0,0,"no","London"
13990,"M",3,1,27,39,0,0,0,1,1,0,0,"no","London"
19302,"F",13,13,15,37,0,0,0,0,0,0,1,"no","London"
16841,"M",7,7,15,223,0,0,0,0,1,0,0,"no","London"
18338,"F",63,33,121,249,6,0,3,1,0,1,0,"no","London"
10373,"F",13,13,15,276,0,0,1,0,0,0,0,"no","London"
16947,"F",29,21,27,60,1,0,0,0,1,0,0,"no","London"
13982,"F",9,9,15,39,1,0,0,0,0,0,0,"no","Birmingham"
14713,"F",35,31,26,125,1,0,0,1,0,0,0,"no","London"
14846,"M",47,27,50,37,1,0,1,1,0,0,1,"no","Birmingham"
18457,"M",5,1,28,162,0,0,1,0,0,1,0,"no","Glasgow"
10524,"F",43,3,103,51,3,2,3,0,2,0,0,"no","London"
19782,"F",13,13,15,139,1,0,0,0,0,0,0,"no","Birmingham"
19494,"F",13,13,15,53,1,0,0,0,0,0,0,"no","London"
18109,"F",3,3,15,147,1,0,0,0,0,0,0,"no","London"
11515,"F",13,11,29,129,0,1,0,0,0,0,1,"no","London"
14162,"F",43,29,41,214,1,0,0,0,1,0,1,"no","London"
17229,"M",39,29,36,126,0,0,1,1,0,0,1,"no","London"
13482,"F",9,9,15,72,1,0,0,0,0,0,0,"no","Glasgow"
12018,"M",63,13,109,44,2,1,3,2,0,1,1,"no","London"
13581,"F",15,13,26,82,0,1,0,1,0,0,0,"no","London"
15421,"F",23,7,36,283,0,0,1,1,0,1,0,"no","Birmingham"
10460,"F",19,13,29,153,0,1,0,0,0,0,1,"no","London"
10417,"M",31,25,25,240,0,0,2,0,0,0,0,"no","London"
16920,"M",1,1,15,141,1,0,0,0,0,0,0,"no","Glasgow"
12877,"F",13,9,29,34,1,0,0,0,0,0,1,"no","Birmingham"
16505,"F",7,7,15,246,1,0,0,0,0,0,0,"no","London"
14993,"F",39,23,45,22,1,2,0,0,0,1,0,"no","London"
18341,"F",37,13,57,170,0,0,4,0,1,0,0,"no","Birmingham"
15271,"F",55,7,110,69,1,0,1,3,0,3,1,"no","Birmingham"
15827,"F",9,9,15,150,0,0,1,0,0,0,0,"no","Birmingham"
13306,"F",11,11,15,288,0,0,0,0,0,0,1,"no","London"
18743,"F",69,31,80,185,1,2,2,0,0,0,2,"no","London"
16167,"F",5,5,15,265,0,0,0,0,1,0,0,"no","Glasgow"
16121,"M",41,9,95,80,1,2,1,0,1,1,2,"no","Glasgow"
18291,"M",81,15,124,93,3,0,3,3,1,1,0,"no","London"
11535,"M",53,3,113,238,5,3,1,2,0,0,0,"no","London"
17483,"F",19,13,24,227,0,2,0,0,0,0,0,"no","Birmingham"
16875,"M",13,11,28,274,0,1,0,0,0,1,0,"no","Glasgow"
16989,"F",21,15,29,53,0,1,0,0,0,0,1,"no","Liverpool"
15616,"F",1,1,15,270,0,0,0,0,0,1,0,"no","Glasgow"
11273,"F",17,9,25,257,1,0,1,0,0,0,0,"no","Glasgow"
15313,"F",15,15,15,11,0,0,1,0,0,0,0,"no","London"
12484,"F",9,9,15,117,0,0,0,1,0,0,0,"no","Glasgow"
13894,"F",49,9,93,121,2,1,1,0,2,1,1,"no","London"
11578,"M",27,27,15,178,0,0,0,0,0,0,1,"no","London"
15203,"M",27,25,26,82,0,0,1,1,0,0,0,"no","Bristol"
14153,"M",77,17,133,229,2,1,4,3,1,0,1,"no","Birmingham"
13131,"M",35,5,112,210,1,2,1,5,0,1,0,"no","London"
11059,"F",13,13,15,9,0,0,1,0,0,0,0,"no","Liverpool"
11068,"M",11,3,25,239,1,0,1,0,0,0,0,"no","Birmingham"
15440,"F",11,9,25,176,1,0,1,0,0,0,0,"no","Glasgow"
10872,"M",15,5,54,67,0,0,0,1,1,1,1,"no","Birmingham"
10084,"F",17,15,28,157,0,0,0,1,0,1,0,"no","Manchester"
18365,"F",59,11,95,173,1,1,0,2,1,2,1,"no","London"
15415,"M",23,15,37,295,1,0,0,1,0,0,1,"no","London"
13184,"F",29,5,78,153,1,1,2,2,0,0,1,"no","London"
15157,"F",31,25,26,86,0,0,0,2,0,0,0,"no","London"
12373,"F",11,11,15,100,0,1,0,0,0,0,0,"no","Birmingham"
17379,"F",33,29,29,33,0,0,1,0,0,0,1,"no","London"
12212,"F",23,19,23,306,2,0,0,0,0,0,0,"no","Birmingham"
19872,"F",13,9,26,67,0,0,1,1,0,0,0,"no","Birmingham"
19867,"M",33,25,25,213,1,0,1,0,0,0,0,"no","Birmingham"
16022,"F",11,9,29,125,0,0,0,1,0,0,1,"no","London"
10091,"M",35,9,140,57,3,0,4,2,2,1,0,"no","Birmingham"
15118,"M",17,11,29,188,0,0,0,1,0,0,1,"no","London"
14939,"F",7,7,15,213,1,0,0,0,0,0,0,"no","Glasgow"
10632,"M",29,13,35,40,1,0,1,0,1,0,0,"no","Glasgow"
18073,"F",13,13,15,205,1,0,0,0,0,0,0,"no","Birmingham"
16223,"M",75,27,93,318,1,0,3,1,1,1,1,"no","Birmingham"
15901,"F",37,3,88,64,2,1,2,2,0,0,1,"no","Birmingham"
10851,"F",73,33,106,307,3,0,1,1,0,2,2,"no","Birmingham"
15333,"F",13,13,15,150,1,0,0,0,0,0,0,"no","Manchester"
19935,"F",27,23,26,218,1,0,0,1,0,0,0,"no","Manchester"
16355,"F",13,13,15,263,0,0,0,1,0,0,0,"no","London"
11428,"M",25,17,48,88,1,0,1,1,1,0,0,"no","London"
16088,"M",5,1,28,32,1,0,0,0,0,1,0,"no","Glasgow"
15133,"F",35,31,27,127,0,0,0,0,2,0,0,"no","sheffield"
17197,"M",41,33,24,61,0,1,0,0,0,0,1,"no","London"
14773,"F",13,7,29,128,0,0,1,0,0,0,1,"no","Glasgow"
10633,"F",29,23,27,267,0,0,1,0,1,0,0,"no","Birmingham"
18135,"M",35,15,74,236,3,0,0,0,0,0,3,"no","London"
11915,"F",21,15,28,256,0,1,0,0,0,1,0,"no","Bristol"
17963,"F",35,11,134,331,2,4,2,1,1,1,1,"no","Bristol"
18512,"F",5,5,15,111,0,0,1,0,0,0,0,"no","sheffield"
18554,"M",9,9,15,242,0,0,0,0,0,0,1,"no","London"
14241,"F",7,5,26,52,1,0,0,1,0,0,0,"no","Glasgow"
15726,"F",39,23,34,225,0,1,1,1,0,0,0,"no","London"
16558,"F",15,9,29,124,0,0,0,1,0,0,1,"no","London"
11710,"F",37,17,96,185,4,0,1,0,1,0,2,"no","London"
18982,"F",19,11,24,144,1,1,0,0,0,0,0,"no","Glasgow"
10174,"F",23,23,15,288,0,0,0,0,0,1,0,"no","London"
19289,"F",13,13,15,262,0,0,0,0,1,0,0,"no","London"
14920,"F",29,15,77,122,2,1,2,1,0,0,1,"no","London"
17531,"F",29,29,15,74,0,0,0,0,0,0,1,"no","sheffield"
14161,"M",65,9,136,71,0,2,6,2,0,2,0,"no","Manchester"
11820,"M",25,25,15,182,0,0,0,0,0,0,1,"no","Glasgow"
10686,"M",31,13,71,80,0,0,3,2,0,0,1,"no","Liverpool"
18211,"F",23,9,33,199,2,0,1,0,0,0,0,"no","London"
12849,"F",13,13,15,15,1,0,0,0,0,0,0,"no","London"
10429,"M",65,13,135,146,5,1,1,4,0,0,1,"no","London"
17702,"F",5,5,15,270,1,0,0,0,0,0,0,"no","Birmingham"
15195,"M",15,15,15,120,0,0,1,0,0,0,0,"no","Glasgow"
18156,"F",3,1,29,181,0,0,1,0,0,0,1,"no","Bristol"
16348,"F",13,13,15,113,0,0,0,0,0,1,0,"no","Glasgow"
14584,"F",35,7,58,299,1,0,4,0,0,0,0,"no","Birmingham"
15850,"F",15,15,15,247,0,0,0,0,0,0,1,"no","London"
12920,"M",17,11,28,265,0,0,1,0,0,1,0,"no","London"
15054,"M",33,33,15,218,0,1,0,0,0,0,0,"no","Birmingham"
18086,"M",15,13,25,227,1,0,1,0,0,0,0,"no","Liverpool"
19137,"M",17,11,27,207,0,0,0,1,1,0,0,"no","Glasgow"
17053,"M",1,1,15,22,0,0,0,1,0,0,0,"no","Glasgow"
17836,"M",7,3,27,6,1,0,0,0,1,0,0,"no","London"
16522,"F",59,29,73,116,1,0,2,0,0,2,1,"no","Glasgow"
17363,"M",51,1,104,277,1,1,1,2,1,0,3,"no","London"
12884,"M",7,7,15,146,0,0,0,0,0,1,0,"no","Liverpool"
16524,"M",5,5,15,203,1,0,0,0,0,0,0,"no","London"
17031,"F",13,13,15,28,0,0,0,0,0,0,1,"no","Birmingham"
10615,"M",47,23,59,81,0,0,1,3,1,0,0,"no","Birmingham"
10667,"F",11,11,15,83,0,0,0,0,0,1,0,"no","London"
16846,"F",7,7,15,67,0,0,1,0,0,0,0,"no","London"
18738,"F",5,1,27,101,0,0,1,0,1,0,0,"no","sheffield"
11718,"M",13,13,15,57,0,0,0,0,0,0,1,"no","Birmingham"
16926,"M",13,5,29,17,0,1,0,0,0,0,1,"no","London"
18953,"M",7,7,15,57,0,0,0,1,0,0,0,"no","London"
12549,"M",27,15,56,240,0,1,1,3,0,0,0,"no","London"
19217,"F",87,31,109,244,2,2,3,0,0,2,1,"no","Glasgow"
15167,"F",19,13,26,11,0,0,1,1,0,0,0,"no","Birmingham"
13587,"F",13,13,15,249,0,0,0,0,0,0,1,"no","London"
12460,"F",49,23,84,151,1,2,3,1,1,0,0,"no","Glasgow"
10329,"F",15,15,15,298,1,0,0,0,0,0,0,"no","London"
14641,"F",19,15,25,30,0,0,2,0,0,0,0,"no","Glasgow"
10908,"M",11,11,15,236,0,1,0,0,0,0,0,"no","sheffield"
